DATA;NOME FUNDO;TAXA ADM;PERFIL DE INVEST.;COTA;PATRIM.
12/05/2021;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,249375;1.051,84
12/05/2021;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;4,135622;109,993
12/05/2021;FI ACOES IBRX ATIVO;1,5;Agressivo;3,672826;130,819
12/05/2021;FI ACOES PETROBRAS;1,5;Arrojado;7,630997;628,777
12/05/2021;FI ACOES DIVIDENDOS;1,5;Arrojado;3,961549;292,737
12/05/2021;FI ACOES ISE;0,8;Arrojado;1,657926;14,828
12/05/2021;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,70919;829,141
12/05/2021;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,570472;1.234,73
12/05/2021;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,985483;1.137,55
12/05/2021;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,484866;127,104
12/05/2021;FI ACOES BDR NVEL I;1,5;Arrojado;5,236178;878,023
12/05/2021;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;5,630178;2.876,50
12/05/2021;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,91548;782,405
12/05/2021;CAIXA EXPERT CLARITAS VALOR FIC ACOES;0;Agressivo;1.173,59;40,477
12/05/2021;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;2,203;981,45
12/05/2021;CAIXA FIC EXPERT VERDE AM LONG BIAS ACOES;2;Agressivo;1.129,52;63,36
12/05/2021;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;117,194693;123,055
12/05/2021;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,476505;243,45
12/05/2021;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,856774;447,714
12/05/2021;FMP-FGTS PETROBRAS IV;0,95;Arrojado;8,266104;375,497
12/05/2021;FMP FGTS VALE I;1,9;Arrojado;34,339817;709,111
12/05/2021;FMP FGTS VALE II;1,4;Arrojado;38,750866;1.302,99
12/05/2021;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,226258;0,73
12/05/2021;FMP FGTS VALE MIGRACAO;1,9;Arrojado;33,558011;6,335
11/05/2021;FIC FACIL RF SIMPLES;1,7;Conservador;3,417059;8.211,20
11/05/2021;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380854;2.890,57
11/05/2021;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,912295;6,881
11/05/2021;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;9,231714;132,973
11/05/2021;FIC EMPREENDER RF LP;1,5;Moderado;27,502757;41,462
11/05/2021;FIC IDEAL RF LP;1,5;Moderado;5,776864;856,934
11/05/2021;FIC SOBERANO RF LP;1,5;Conservador;12,307128;198,488
11/05/2021;FIC CLASSICO RF LP;1,4;Moderado;8,868812;55,918
11/05/2021;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,890604;973,239
11/05/2021;FIC DESENVOLVER RF LP;1,3;Conservador;1,793092;6,559
11/05/2021;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,528982;201,476
11/05/2021;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,693532;1.517,52
11/05/2021;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,482726;1.881,62
11/05/2021;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,692509;473,554
11/05/2021;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,520543;15.867,31
11/05/2021;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,092255;617,566
11/05/2021;FIC EXECUTIVO RF LP;1,1;Moderado;19,168448;3.401,79
11/05/2021;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,625545;5.835,15
11/05/2021;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,257578;14.149,44
11/05/2021;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,945671;1.101,18
11/05/2021;FIC FORTALECER RF LP;1;Moderado;3,427435;57,906
11/05/2021;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,07547;4.191,38
11/05/2021;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,623;9.083,78
11/05/2021;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,30154;1.743,63
11/05/2021;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,428263;11.603,50
11/05/2021;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,923354;39,669
11/05/2021;FI ALIANCA TP RF;0,2;Moderado;4,290796;572,462
11/05/2021;FIC INVESTIDOR RF LP;0,85;Moderado;10,964118;1.609,88
11/05/2021;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,935681;957,647
11/05/2021;FIC EXPANDIR RF LP;0,9;Moderado;1,884285;30,605
11/05/2021;FIC E-FUNDO RF LP;0,7;Moderado;1,924906;62,374
11/05/2021;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,993934;139,131
11/05/2021;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,753408;982,575
11/05/2021;FIC FOCO IND PRECOS RF LP;1;Moderado;2,094679;1.085,94
11/05/2021;FIC SELECAO RF;1,1;Conservador;9,590132;15,262
11/05/2021;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,724611;8,359
11/05/2021;FIC SUPREMO RF LP;0,8;Moderado;3,557156;303,651
11/05/2021;FIC PERSONAL RF LP;0,6;Moderado;17,407447;4.560,84
11/05/2021;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;15,298547;470,445
11/05/2021;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.040,69;255,123
11/05/2021;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,761543;4.115,09
11/05/2021;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,898867;481,502
11/05/2021;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,897166;4,06
11/05/2021;FI CNI RF LP;0,15;Moderado;4,938371;2.102,83
11/05/2021;FI SEBRAE RF LP;0,1;Moderado;10,057993;1.449,98
11/05/2021;FIC BETA RF REF DI LP;1,5;Conservador;18,392668;178,34
11/05/2021;FI BRASIL RF REF DI LP;0,2;Moderado;3,763657;5.816,94
11/05/2021;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,859903;2.765,01
11/05/2021;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,713665;8.352,46
11/05/2021;FIC PLENO RF REF DI LP;0,7;Conservador;2,060966;764,205
11/05/2021;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,512301;2.337,79
11/05/2021;FIC SIGMA RF REF DI LP;0,35;Conservador;2,547798;10.328,91
11/05/2021;FIC RUBI RF REF DI LP;0,3;Conservador;2,675054;8.277,59
11/05/2021;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,501931;5.497,98
11/05/2021;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,993637;26.576,33
11/05/2021;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,437177;583,774
11/05/2021;FIC FUNDACOES RF CP;0,4;Conservador;12,040915;57,129
11/05/2021;FIC TURQUESA CORPORATIVO RF CP;0,1;Conservador;1.011,62;4.416,96
11/05/2021;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,577399;2.940,43
11/05/2021;FI MULTIMERCADO RV30 LP;1;Arrojado;8,024799;2.003,79
11/05/2021;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,124949;77,154
11/05/2021;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,530567;251,952
11/05/2021;FIC HEDGE MULTIMERCADO LONGO PRAZO;1;Arrojado;992,879366;29,225
11/05/2021;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,485896;1.853,72
11/05/2021;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,86568;462,149
11/05/2021;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.089,02;911,611
11/05/2021;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,472384;287,477
11/05/2021;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,464655;103,65
11/05/2021;CAIXA EXPERT GIANT ZARATHUSTRA MULT;2;Agressivo;-;-
11/05/2021;FIC FIM MULTIGESTOR GLOBAL EQUITIES IE;1;Arrojado;1.011,42;157,504
11/05/2021;CAIXA IMOB MULT FIC MM CRED PRIV;1;Agressivo;-;-
11/05/2021;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,171092;999,82
11/05/2021;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,562868;4.550,03
11/05/2021;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,119211;1.159,72
11/05/2021;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,243689;179,628
11/05/2021;FI ACOES VALE DO RIO DOCE;2;Arrojado;37,351303;1.369,46
11/05/2021;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,835574;75,56
11/05/2021;FIC ACOES IBOVESPA;2;Arrojado;6,66678;174,342
11/05/2021;FI ACOES INFRAESTRUTURA;2;Arrojado;1,949836;506,745
11/05/2021;CAIXA FIA INDEXA SETOR FINANCEIRO;0,8;Arrojado;-;-
11/05/2021;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,6164;422,966
11/05/2021;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,883974;99,772
11/05/2021;FI ACOES CONSUMO;1,6;Arrojado;2,084576;605,528
11/05/2021;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,171994;66,268
11/05/2021;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,286323;1.083,63
11/05/2021;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;4,2508;113,063
11/05/2021;FI ACOES IBRX ATIVO;1,5;Agressivo;3,779467;134,922
11/05/2021;FI ACOES PETROBRAS;1,5;Arrojado;7,728748;638,342
11/05/2021;FI ACOES DIVIDENDOS;1,5;Arrojado;4,031286;298,273
11/05/2021;FI ACOES ISE;0,8;Arrojado;1,694058;15,151
11/05/2021;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,782175;849,846
11/05/2021;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,614723;1.268,17
11/05/2021;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;2,050326;1.174,98
11/05/2021;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,55402;130,642
11/05/2021;FI ACOES BDR NVEL I;1,5;Arrojado;5,264666;902,21
11/05/2021;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;5,660824;2.907,77
11/05/2021;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,969989;804,67
11/05/2021;CAIXA EXPERT CLARITAS VALOR FIC ACOES;0;Agressivo;1.204,17;40,947
11/05/2021;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;2,253031;1.003,74
11/05/2021;CAIXA FIC EXPERT VERDE AM LONG BIAS ACOES;2;Agressivo;1.160,82;64,335
11/05/2021;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;120,34746;126,366
11/05/2021;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,572284;246,569
11/05/2021;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,957326;453,444
11/05/2021;FMP-FGTS PETROBRAS IV;0,95;Arrojado;8,371989;380,356
11/05/2021;FMP FGTS VALE I;1,9;Arrojado;35,658613;736,664
11/05/2021;FMP FGTS VALE II;1,4;Arrojado;40,238656;1.354,00
11/05/2021;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,283801;0,738
11/05/2021;FMP FGTS VALE MIGRACAO;1,9;Arrojado;34,846724;6,578
10/05/2021;FIC FACIL RF SIMPLES;1,7;Conservador;3,416839;8.150,61
10/05/2021;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380682;2.899,34
10/05/2021;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,911743;6,857
10/05/2021;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;9,207304;132,439
10/05/2021;FIC EMPREENDER RF LP;1,5;Moderado;27,499547;41,458
10/05/2021;FIC IDEAL RF LP;1,5;Moderado;5,776184;857,415
10/05/2021;FIC SOBERANO RF LP;1,5;Conservador;12,3057;198,646
10/05/2021;FIC CLASSICO RF LP;1,4;Moderado;8,867738;55,964
10/05/2021;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,890415;993,92
10/05/2021;FIC DESENVOLVER RF LP;1,3;Conservador;1,792875;6,56
10/05/2021;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,52807;201,555
10/05/2021;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,67756;1.509,39
10/05/2021;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,475859;1.877,54
10/05/2021;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,691974;473,571
10/05/2021;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,516572;15.783,10
10/05/2021;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,058221;623,34
10/05/2021;FIC EXECUTIVO RF LP;1,1;Moderado;19,166086;3.406,07
10/05/2021;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,609906;5.820,41
10/05/2021;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,249441;14.012,42
10/05/2021;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,939785;1.100,97
10/05/2021;FIC FORTALECER RF LP;1;Moderado;3,426914;57,992
10/05/2021;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,074654;4.173,04
10/05/2021;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,621922;9.004,21
10/05/2021;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,296986;1.775,50
10/05/2021;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,422105;11.454,94
10/05/2021;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,923092;39,644
10/05/2021;FI ALIANCA TP RF;0,2;Moderado;4,290063;570,914
10/05/2021;FIC INVESTIDOR RF LP;0,85;Moderado;10,962378;1.610,58
10/05/2021;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,935176;957,483
10/05/2021;FIC EXPANDIR RF LP;0,9;Moderado;1,88404;30,595
10/05/2021;FIC E-FUNDO RF LP;0,7;Moderado;1,924639;62,318
10/05/2021;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,993606;139,058
10/05/2021;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,752548;981,395
10/05/2021;FIC FOCO IND PRECOS RF LP;1;Moderado;2,089097;1.082,95
10/05/2021;FIC SELECAO RF;1,1;Conservador;9,589371;15,261
10/05/2021;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,724184;8,357
10/05/2021;FIC SUPREMO RF LP;0,8;Moderado;3,556585;303,991
10/05/2021;FIC PERSONAL RF LP;0,6;Moderado;17,404509;4.565,08
10/05/2021;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;15,257371;469,254
10/05/2021;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.040,54;255,386
10/05/2021;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,761045;4.104,77
10/05/2021;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,898409;481,426
10/05/2021;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,896578;3,978
10/05/2021;FI CNI RF LP;0,15;Moderado;4,937379;2.103,13
10/05/2021;FI SEBRAE RF LP;0,1;Moderado;10,056749;1.449,27
10/05/2021;FIC BETA RF REF DI LP;1,5;Conservador;18,390557;178,454
10/05/2021;FI BRASIL RF REF DI LP;0,2;Moderado;3,763362;5.753,97
10/05/2021;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,843105;2.765,62
10/05/2021;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,713444;8.319,40
10/05/2021;FIC PLENO RF REF DI LP;0,7;Conservador;2,060739;763,408
10/05/2021;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,511673;2.337,91
10/05/2021;FIC SIGMA RF REF DI LP;0,35;Conservador;2,547388;10.314,69
10/05/2021;FIC RUBI RF REF DI LP;0,3;Conservador;2,674717;8.220,21
10/05/2021;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,501501;5.390,60
10/05/2021;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,993252;26.447,55
10/05/2021;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,436893;582,676
10/05/2021;FIC FUNDACOES RF CP;0,4;Conservador;12,039545;57,222
10/05/2021;FIC TURQUESA CORPORATIVO RF CP;0,1;Conservador;1.011,49;4.397,91
10/05/2021;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,577297;2.954,49
10/05/2021;FI MULTIMERCADO RV30 LP;1;Arrojado;8,005072;1.999,22
10/05/2021;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,124662;77,374
10/05/2021;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,530097;252,048
10/05/2021;FIC HEDGE MULTIMERCADO LONGO PRAZO;1;Arrojado;995,380441;29,233
10/05/2021;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,497706;1.843,14
10/05/2021;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,870348;464,467
10/05/2021;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.086,51;906,205
10/05/2021;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,468232;287,495
10/05/2021;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,463718;103,654
10/05/2021;CAIXA EXPERT GIANT ZARATHUSTRA MULT;2;Agressivo;-;-
10/05/2021;FIC FIM MULTIGESTOR GLOBAL EQUITIES IE;1;Arrojado;1.024,60;156,563
10/05/2021;CAIXA IMOB MULT FIC MM CRED PRIV;1;Agressivo;-;-
10/05/2021;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,175345;1.003,33
10/05/2021;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,550894;4.541,64
10/05/2021;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,118643;1.163,85
10/05/2021;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,249701;179,986
10/05/2021;FI ACOES VALE DO RIO DOCE;2;Arrojado;36,090447;1.319,28
10/05/2021;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,824764;74,646
10/05/2021;FIC ACOES IBOVESPA;2;Arrojado;6,610881;172,886
10/05/2021;FI ACOES INFRAESTRUTURA;2;Arrojado;1,944789;505,931
10/05/2021;CAIXA FIA INDEXA SETOR FINANCEIRO;0,8;Arrojado;-;-
10/05/2021;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,624643;425,71
10/05/2021;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,866472;98,6
10/05/2021;FI ACOES CONSUMO;1,6;Arrojado;2,082038;605,323
10/05/2021;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,151108;65,224
10/05/2021;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,283231;1.080,03
10/05/2021;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;4,201648;111,725
10/05/2021;FI ACOES IBRX ATIVO;1,5;Agressivo;3,73596;133,091
10/05/2021;FI ACOES PETROBRAS;1,5;Arrojado;7,628742;632,442
10/05/2021;FI ACOES DIVIDENDOS;1,5;Arrojado;3,991813;295,386
10/05/2021;FI ACOES ISE;0,8;Arrojado;1,684956;15,075
10/05/2021;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,758569;843,195
10/05/2021;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,595109;1.252,77
10/05/2021;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;2,049939;1.174,51
10/05/2021;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,532457;129,539
10/05/2021;FI ACOES BDR NVEL I;1,5;Arrojado;5,316476;914,742
10/05/2021;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;5,716695;2.937,76
10/05/2021;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,959713;800,411
10/05/2021;CAIXA EXPERT CLARITAS VALOR FIC ACOES;0;Agressivo;1.191,46;40,09
10/05/2021;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;2,238196;997,07
10/05/2021;CAIXA FIC EXPERT VERDE AM LONG BIAS ACOES;2;Agressivo;1.158,69;63,849
10/05/2021;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;119,326744;125,294
10/05/2021;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,474069;243,439
10/05/2021;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,854134;447,999
10/05/2021;FMP-FGTS PETROBRAS IV;0,95;Arrojado;8,263431;375,757
10/05/2021;FMP FGTS VALE I;1,9;Arrojado;34,453613;711,918
10/05/2021;FMP FGTS VALE II;1,4;Arrojado;38,878091;1.309,11
10/05/2021;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,225533;0,73
10/05/2021;FMP FGTS VALE MIGRACAO;1,9;Arrojado;33,668997;6,356
07/05/2021;FIC FACIL RF SIMPLES;1,7;Conservador;3,416618;8.156,33
07/05/2021;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380554;2.913,61
07/05/2021;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,91169;6,89
07/05/2021;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;9,207508;132,732
07/05/2021;FIC EMPREENDER RF LP;1,5;Moderado;27,499296;41,566
07/05/2021;FIC IDEAL RF LP;1,5;Moderado;5,776126;858,165
07/05/2021;FIC SOBERANO RF LP;1,5;Conservador;12,304686;198,694
07/05/2021;FIC CLASSICO RF LP;1,4;Moderado;8,867619;55,992
07/05/2021;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,890227;1.022,02
07/05/2021;FIC DESENVOLVER RF LP;1,3;Conservador;1,792851;6,562
07/05/2021;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,527419;201,716
07/05/2021;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,673163;1.505,78
07/05/2021;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,478584;1.880,13
07/05/2021;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,691879;475,548
07/05/2021;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,517062;15.780,05
07/05/2021;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,065179;625,324
07/05/2021;FIC EXECUTIVO RF LP;1,1;Moderado;19,166265;3.409,28
07/05/2021;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,606763;5.813,18
07/05/2021;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,249502;13.843,28
07/05/2021;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,93952;1.100,97
07/05/2021;FIC FORTALECER RF LP;1;Moderado;3,426792;58,03
07/05/2021;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,074136;4.377,18
07/05/2021;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,621517;9.081,29
07/05/2021;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,298462;1.782,35
07/05/2021;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,421379;11.124,28
07/05/2021;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,923036;39,65
07/05/2021;FI ALIANCA TP RF;0,2;Moderado;4,289472;570,527
07/05/2021;FIC INVESTIDOR RF LP;0,85;Moderado;10,961917;1.611,28
07/05/2021;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,934778;957,061
07/05/2021;FIC EXPANDIR RF LP;0,9;Moderado;1,884045;30,605
07/05/2021;FIC E-FUNDO RF LP;0,7;Moderado;1,924628;62,338
07/05/2021;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,993511;139,089
07/05/2021;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,752406;981,712
07/05/2021;FIC FOCO IND PRECOS RF LP;1;Moderado;2,089099;1.083,38
07/05/2021;FIC SELECAO RF;1,1;Conservador;9,58861;15,26
07/05/2021;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,723844;8,356
07/05/2021;FIC SUPREMO RF LP;0,8;Moderado;3,556428;303,78
07/05/2021;FIC PERSONAL RF LP;0,6;Moderado;17,4036;4.568,02
07/05/2021;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;15,256973;469,352
07/05/2021;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.040,53;255,383
07/05/2021;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,760671;4.153,93
07/05/2021;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,898003;481,358
07/05/2021;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,896485;4,039
07/05/2021;FI CNI RF LP;0,15;Moderado;4,936726;2.106,38
07/05/2021;FI SEBRAE RF LP;0,1;Moderado;10,055995;1.448,57
07/05/2021;FIC BETA RF REF DI LP;1,5;Conservador;18,388921;178,615
07/05/2021;FI BRASIL RF REF DI LP;0,2;Moderado;3,763398;5.641,95
07/05/2021;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,83985;2.763,28
07/05/2021;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,713273;8.303,77
07/05/2021;FIC PLENO RF REF DI LP;0,7;Conservador;2,060744;762,078
07/05/2021;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,511666;2.336,31
07/05/2021;FIC SIGMA RF REF DI LP;0,35;Conservador;2,547044;10.299,41
07/05/2021;FIC RUBI RF REF DI LP;0,3;Conservador;2,674682;8.226,04
07/05/2021;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,501156;5.353,62
07/05/2021;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,992865;26.147,42
07/05/2021;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,436608;590,131
07/05/2021;FIC FUNDACOES RF CP;0,4;Conservador;12,038174;57,266
07/05/2021;FIC TURQUESA CORPORATIVO RF CP;0,1;Conservador;1.011,36;4.424,81
07/05/2021;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,577196;2.964,86
07/05/2021;FI MULTIMERCADO RV30 LP;1;Arrojado;8,006842;1.998,12
07/05/2021;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,12463;78,007
07/05/2021;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,52753;251,788
07/05/2021;FIC HEDGE MULTIMERCADO LONGO PRAZO;1;Arrojado;992,327939;28,859
07/05/2021;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,516081;1.854,46
